底表行,序号,医院,姓名,来源链接,列名,修改前,修改后
1147,1146,中山大学肿瘤防治中心,宋远斌,https://www.sysucc.org.cn/node/6470,异常提示,,亮眼经历含导航文本，已清洗
1148,1147,中山大学肿瘤防治中心,崔莹莹,https://www.sysucc.org.cn/node/6489,亮眼经历线索,副主任医师 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 血液肿瘤科 / 临床专家 崔莹莹 职称：副主任医师 专长 多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的化疗、靶向治疗、免疫治疗及全程管理。 一、基本情况 中山大学肿瘤防治中心 血液肿瘤科 副主任医师 中山大学肿瘤防治中心博士后，公派留学于荷兰Groningen大学医学中心获博士学位。 以第一/共一作者在CLIN CANCER RES、INT J SURG等发表多篇论文，相关研究成果被写入国际NCCN指南，主持国家自然科学基金青年项目。,副主任医师 崔莹莹 职称：副主任医师 专长 多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的化疗、靶向治疗、免疫治疗及全程管理。 一、基本情况 中山大学肿瘤防治中心 血液肿瘤科 副主任医师 中山大学肿瘤防治中心博士后，公派留学于荷兰Groningen大学医学中心获博士学位。 以第一/共一作者在CLIN CANCER RES、INT J SURG等发表多篇论文，相关研究成果被写入国际NCCN指南，主持国家自然科学基金青年项目。
1148,1147,中山大学肿瘤防治中心,崔莹莹,https://www.sysucc.org.cn/node/6489,异常提示,,亮眼经历含导航文本，已清洗
1149,1148,中山大学肿瘤防治中心,戴钰俊,https://www.sysucc.org.cn/node/6441,亮眼经历线索,副主任医师 血液恶性肿瘤：淋巴瘤，骨髓瘤，白血病的精准靶向及细胞免疫治疗 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 血液肿瘤科 / 临床专家 戴钰俊 职称：副主任医师 专长 血液恶性肿瘤：淋巴瘤，骨髓瘤，白血病的精准靶向及细胞免疫治疗,副主任医师 血液恶性肿瘤：淋巴瘤，骨髓瘤，白血病的精准靶向及细胞免疫治疗 戴钰俊 职称：副主任医师 专长 血液恶性肿瘤：淋巴瘤，骨髓瘤，白血病的精准靶向及细胞免疫治疗
1149,1148,中山大学肿瘤防治中心,戴钰俊,https://www.sysucc.org.cn/node/6441,异常提示,,亮眼经历含导航文本，已清洗
1150,1149,中山大学肿瘤防治中心,李雪萍,https://www.sysucc.org.cn/node/9742,亮眼经历线索,"副主任医师、医学博士 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 血液肿瘤科 / 临床专家 李雪萍 职称：副主任医师、医学博士 专长 淋巴瘤、骨髓瘤及白血病的靶向治疗及新药临床研究。 一、基本情况 出诊时间： 每周三下午、周四下午、周五上午 二、教育及工作经历 2009/09-2014/06 山东大学医学院 本科 2014/09-2020/06 上海交通大学医学院 硕博连读 2020/09-2023/06 中山大学肿瘤防治中心 临床博士后 2023/06-2024/12 中山大学肿瘤防治中心 住院医师 2024/12-2025/12 中山大学肿瘤防治中心 主治医师 2025/12-至今 中山大学肿瘤防治中心 副主任医师 三、主持科研项目 主持国家自然科学基金青年项目、广东省自然科学基金、中国博士后科学基金、中山大学青年教师培育项目等项目 四、代表性论著 1. Jiang L, Li XP（共同第一作者）, Da...","副主任医师、医学博士 李雪萍 职称：副主任医师、医学博士 专长 淋巴瘤、骨髓瘤及白血病的靶向治疗及新药临床研究。 一、基本情况 出诊时间： 每周三下午、周四下午、周五上午 二、教育及工作经历 2009/09-2014/06 山东大学医学院 本科 2014/09-2020/06 上海交通大学医学院 硕博连读 2020/09-2023/06 中山大学肿瘤防治中心 临床博士后 2023/06-2024/12 中山大学肿瘤防治中心 住院医师 2024/12-2025/12 中山大学肿瘤防治中心 主治医师 2025/12-至今 中山大学肿瘤防治中心 副主任医师 三、主持科研项目 主持国家自然科学基金青年项目、广东省自然科学基金、中国博士后科学基金、中山大学青年教师培育项目等项目 四、代表性论著 1. Jiang L, Li XP（共同第一作者）, Da..."
1150,1149,中山大学肿瘤防治中心,李雪萍,https://www.sysucc.org.cn/node/9742,异常提示,,亮眼经历含导航文本，已清洗
1151,1150,中山大学肿瘤防治中心,束玲玲,https://www.sysucc.org.cn/node/6481,亮眼经历线索,副主任医师、副研究员、医学博士、硕士研究生导师 擅长多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊治包括传统化疗、免疫靶向治疗、CAR-T细胞治疗等，作为sub-PI 参与多项血液肿瘤新药临床研究。 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 血液肿瘤科 / 临床专家 束玲玲 职称：副主任医师、副研究员、医学博士、硕士研究生导师 专长 擅长多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊治包括传统化疗、免疫靶向治疗、CAR-T细胞治疗等，作为sub-PI 参与多项血液肿瘤新药临床研究。 一、基本情况 束玲玲副主任医师/副研究员获中大百人计划人才项目支持，从事多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊治，在血液肿瘤代谢免疫、药物耐药及机制等领域取得多项成果。,副主任医师、副研究员、医学博士、硕士研究生导师 擅长多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊治包括传统化疗、免疫靶向治疗、CAR-T细胞治疗等，作为sub-PI 参与多项血液肿瘤新药临床研究。 束玲玲 职称：副主任医师、副研究员、医学博士、硕士研究生导师 专长 擅长多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊治包括传统化疗、免疫靶向治疗、CAR-T细胞治疗等，作为sub-PI 参与多项血液肿瘤新药临床研究。 一、基本情况 束玲玲副主任医师/副研究员获中大百人计划人才项目支持，从事多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊治，在血液肿瘤代谢免疫、药物耐药及机制等领域取得多项成果。
1151,1150,中山大学肿瘤防治中心,束玲玲,https://www.sysucc.org.cn/node/6481,异常提示,,亮眼经历含导航文本，已清洗
1153,1152,中山大学肿瘤防治中心,王华,https://www.sysucc.org.cn/node/3796,亮眼经历线索,副主任医师、主诊教授、硕士导师、肿瘤学博士 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 血液肿瘤科 / 临床专家 王华 职称：副主任医师、主诊教授、硕士导师、肿瘤学博士 专长 特别擅长多发性骨髓瘤、淋巴瘤、慢性淋巴细胞白血病、各种急性白血病等血液系统肿瘤的化疗、靶向治疗、免疫治疗并主持多项骨髓瘤、淋巴瘤相关的临床研究 一、基本情况 王华教授长期从事多发性骨髓瘤、淋巴瘤等疾病的精准诊疗研究，目前具有近20年的临床经验，在多发性骨髓瘤、淋巴瘤等疾病的复发、治疗耐药及其机制和优化临床治疗方面具有创新性成果，所治疗病患的5年生存率可达国际领先水平。 在多发性骨髓瘤、淋巴瘤等疾病个体化治疗和预后判断领域进行了一系列的探索，研究结果被美国NCCN指南引用，在全世界推广应用。 多次到美国和欧洲访学交流，采用国际先进诊疗理念结合自身对于疾病独特的理解，对患者进行个体化的风险分层治疗取得令人满意的疗效。,副主任医师、主诊教授、硕士导师、肿瘤学博士 王华 职称：副主任医师、主诊教授、硕士导师、肿瘤学博士 专长 特别擅长多发性骨髓瘤、淋巴瘤、慢性淋巴细胞白血病、各种急性白血病等血液系统肿瘤的化疗、靶向治疗、免疫治疗并主持多项骨髓瘤、淋巴瘤相关的临床研究 一、基本情况 王华教授长期从事多发性骨髓瘤、淋巴瘤等疾病的精准诊疗研究，目前具有近20年的临床经验，在多发性骨髓瘤、淋巴瘤等疾病的复发、治疗耐药及其机制和优化临床治疗方面具有创新性成果，所治疗病患的5年生存率可达国际领先水平。 在多发性骨髓瘤、淋巴瘤等疾病个体化治疗和预后判断领域进行了一系列的探索，研究结果被美国NCCN指南引用，在全世界推广应用。 多次到美国和欧洲访学交流，采用国际先进诊疗理念结合自身对于疾病独特的理解，对患者进行个体化的风险分层治疗取得令人满意的疗效。
1153,1152,中山大学肿瘤防治中心,王华,https://www.sysucc.org.cn/node/3796,异常提示,,亮眼经历含导航文本，已清洗
1154,1153,中山大学肿瘤防治中心,王维达,https://www.sysucc.org.cn/node/6480,亮眼经历线索,副主任医师、医学博士 擅长淋巴瘤、多发性骨髓瘤等血液系统肿瘤的内科治疗，执行数十项多发性骨髓瘤和淋巴瘤临床研究 广东省抗癌协会姑息与康复专业委员会秘书 广州抗癌协会化疗专业委员会秘书 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 血液肿瘤科 / 临床专家 王维达 职称：副主任医师、医学博士 专长 擅长淋巴瘤、多发性骨髓瘤等血液系统肿瘤的内科治疗，执行数十项多发性骨髓瘤和淋巴瘤临床研究 广东省抗癌协会姑息与康复专业委员会秘书 广州抗癌协会化疗专业委员会秘书,副主任医师、医学博士 擅长淋巴瘤、多发性骨髓瘤等血液系统肿瘤的内科治疗，执行数十项多发性骨髓瘤和淋巴瘤临床研究 广东省抗癌协会姑息与康复专业委员会秘书 广州抗癌协会化疗专业委员会秘书 王维达 职称：副主任医师、医学博士 专长 擅长淋巴瘤、多发性骨髓瘤等血液系统肿瘤的内科治疗，执行数十项多发性骨髓瘤和淋巴瘤临床研究 广东省抗癌协会姑息与康复专业委员会秘书 广州抗癌协会化疗专业委员会秘书
1154,1153,中山大学肿瘤防治中心,王维达,https://www.sysucc.org.cn/node/6480,异常提示,,亮眼经历含导航文本，已清洗
1155,1154,中山大学肿瘤防治中心,王韵,https://www.sysucc.org.cn/node/3797,亮眼经历线索,血液肿瘤科副主任 职称：副主任医师、医学博士、硕士生导师 擅长多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊断及化疗、靶向、免疫、CART细胞治疗的全程管理，参与多项国际、全国多中心血液肿瘤新药临床研究项目。 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 血液肿瘤科 / 临床专家 王韵 职务：血液肿瘤科副主任 职称：副主任医师、医学博士、硕士生导师 专长 擅长多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊断及化疗、靶向、免疫、CART细胞治疗的全程管理，参与多项国际、全国多中心血液肿瘤新药临床研究项目。 专家门诊时间 ：周一上午、周四上午 王韵教授长期从事多发性骨髓瘤、白血病、淋巴瘤等恶性血液肿瘤的精准诊疗及临床转化研究，在血液肿瘤免疫代谢分层诊疗，药物耐药及机制研究、临床方案优化组合方面有创新性研究成果。,血液肿瘤科副主任 职称：副主任医师、医学博士、硕士生导师 擅长多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊断及化疗、靶向、免疫、CART细胞治疗的全程管理，参与多项国际、全国多中心血液肿瘤新药临床研究项目。 王韵 职务：血液肿瘤科副主任 职称：副主任医师、医学博士、硕士生导师 专长 擅长多发性骨髓瘤、淋巴瘤、白血病等恶性血液肿瘤的精准诊断及化疗、靶向、免疫、CART细胞治疗的全程管理，参与多项国际、全国多中心血液肿瘤新药临床研究项目。 专家门诊时间 ：周一上午、周四上午 王韵教授长期从事多发性骨髓瘤、白血病、淋巴瘤等恶性血液肿瘤的精准诊疗及临床转化研究，在血液肿瘤免疫代谢分层诊疗，药物耐药及机制研究、临床方案优化组合方面有创新性研究成果。
1155,1154,中山大学肿瘤防治中心,王韵,https://www.sysucc.org.cn/node/3797,异常提示,,亮眼经历含导航文本，已清洗
1156,1155,中山大学肿瘤防治中心,刘丽珍,https://www.sysucc.org.cn/node/3901,亮眼经历线索,副主任医师 副主任医师 加载更多 副主任医师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 超声科 / 临床专家 刘丽珍 职称：副主任医师 副主任医师 加载更多 副主任医师,副主任医师 副主任医师 副主任医师 刘丽珍 职称：副主任医师 副主任医师 副主任医师
1156,1155,中山大学肿瘤防治中心,刘丽珍,https://www.sysucc.org.cn/node/3901,异常提示,,亮眼经历含导航文本，已清洗
1158,1157,中山大学肿瘤防治中心,刘玉博,https://www.sysucc.org.cn/node/8251,亮眼经历线索,副主任医师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 超声科 / 临床专家 刘玉博 职称：副主任医师 专长 擅长乳腺、甲状腺、淋巴结等各种浅表器官及妇科肿瘤的超声诊断。,副主任医师 刘玉博 职称：副主任医师 专长 擅长乳腺、甲状腺、淋巴结等各种浅表器官及妇科肿瘤的超声诊断。
1158,1157,中山大学肿瘤防治中心,刘玉博,https://www.sysucc.org.cn/node/8251,异常提示,,亮眼经历含导航文本，已清洗
1159,1158,中山大学肿瘤防治中心,刘隆忠,https://www.sysucc.org.cn/node/3898,亮眼经历线索,"主任医师，博士生导师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 超声科 / 临床专家 刘隆忠 职称：主任医师，博士生导师 专长 擅长甲状腺癌及其颈部淋巴结转移的术前诊断与术后复发的超声诊断及介入诊断治疗。 二、教育及工作经历 2002年获中山大学影像医学与核医学硕士学位 2008年获中山大学临床医学博士学位 2008.8-2009.7 日本东京医科大学附属医院访问学者 2002年起，中山大学肿瘤防治中心超声科工作 三、学术兼职 广东省抗癌协会甲状腺专委会 常委 广东省健康管理学会甲状腺专委会 常委 四、主持科研项目 目前主持在研国家自然科学基金面上项目一项（2023年），广东省自然科学基金面上项目2项（2021年、2023年），基金研究内容均属甲状腺领域。 五、代表性论著 近五年来，以第一作者/通讯作者（含共同）发表SCI论文15篇，包括Radiology, Lancet Digital Health，Thy...","主任医师，博士生导师 刘隆忠 职称：主任医师，博士生导师 专长 擅长甲状腺癌及其颈部淋巴结转移的术前诊断与术后复发的超声诊断及介入诊断治疗。 二、教育及工作经历 2002年获中山大学影像医学与核医学硕士学位 2008年获中山大学临床医学博士学位 2008.8-2009.7 日本东京医科大学附属医院访问学者 2002年起，中山大学肿瘤防治中心超声科工作 三、学术兼职 广东省抗癌协会甲状腺专委会 常委 广东省健康管理学会甲状腺专委会 常委 四、主持科研项目 目前主持在研国家自然科学基金面上项目一项（2023年），广东省自然科学基金面上项目2项（2021年、2023年），基金研究内容均属甲状腺领域。 五、代表性论著 近五年来，以第一作者/通讯作者（含共同）发表SCI论文15篇，包括Radiology, Lancet Digital Health，Thy..."
1159,1158,中山大学肿瘤防治中心,刘隆忠,https://www.sysucc.org.cn/node/3898,异常提示,,亮眼经历含导航文本，已清洗
1162,1161,中山大学肿瘤防治中心,彭盛,https://www.sysucc.org.cn/node/10353,亮眼经历线索,副主任医师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 超声科 / 临床专家 彭盛 职称：副主任医师 专长 多脏器肿瘤穿刺活检、置管引流等超声引导下微创治疗及诊断评估。,副主任医师 彭盛 职称：副主任医师 专长 多脏器肿瘤穿刺活检、置管引流等超声引导下微创治疗及诊断评估。
1162,1161,中山大学肿瘤防治中心,彭盛,https://www.sysucc.org.cn/node/10353,异常提示,,亮眼经历含导航文本，已清洗
1163,1162,中山大学肿瘤防治中心,李安华,https://www.sysucc.org.cn/node/3893,亮眼经历线索,超声心电科主任导师 职称：主任医师、教授、硕士生导师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 超声科 / 临床专家 李安华 职务：超声心电科主任导师 职称：主任医师、教授、硕士生导师 专长 超声诊断 出诊时间： 每周二上午专家门诊，周四下午特需门诊。 主要学术成就： 1．利用经阴道彩超研究卵巢血供与不孕症的关系，并以此题目2001年获得英国医学影像学硕士学位。 2．利用高频彩超研究眼顿挫伤后视网膜中央动脉血流参数与患者视力恢复的关系，该题目评为国内领先水平并获得深圳市2005年科技成果二等奖（第二作者）。,超声心电科主任导师 职称：主任医师、教授、硕士生导师 李安华 职务：超声心电科主任导师 职称：主任医师、教授、硕士生导师 专长 超声诊断 出诊时间： 每周二上午专家门诊，周四下午特需门诊。 主要学术成就： 1．利用经阴道彩超研究卵巢血供与不孕症的关系，并以此题目2001年获得英国医学影像学硕士学位。 2．利用高频彩超研究眼顿挫伤后视网膜中央动脉血流参数与患者视力恢复的关系，该题目评为国内领先水平并获得深圳市2005年科技成果二等奖（第二作者）。
1163,1162,中山大学肿瘤防治中心,李安华,https://www.sysucc.org.cn/node/3893,异常提示,,亮眼经历含导航文本，已清洗
1166,1165,中山大学肿瘤防治中心,裴小青,https://www.sysucc.org.cn/node/3896,亮眼经历线索,主任医师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 超声科 / 临床专家 裴小青 职称：主任医师 专长 乳腺、甲状腺、腹部及妇科疾病的超声诊断及肿瘤的微创介入诊疗。 一、基本情况 超声介入门诊出诊时间：周五上午 二、教育及工作经历 2007-2010年 中山大学博士研究生2011-2012年 英国国王学院圣托马斯医院访问学者根据时间顺序排列 三、学术兼职 广东省超声医学工程学会副会长 中国超声医学工程学会腹部专委会常务委员 广东省保健协会乳腺肿瘤防治与康复分会副主任委员 广东省临床医学学会超声医学专业委员会常务委员 广东省精准医学应用学会癌症早筛早诊分会常务委员 广东省抗癌协会超声医学专委会委员 广东省临床医学学会肿瘤学专业委员会委员 广东省健康管理协会超声分会常务委员 广东省抗癌协会肝癌专委会委员 广东省抗癌协会泌尿生殖系肿瘤专业委员会 四、主持科研项目 国家自然科学基金面上项目、青年项目，广东省自然科学基...,主任医师 裴小青 职称：主任医师 专长 乳腺、甲状腺、腹部及妇科疾病的超声诊断及肿瘤的微创介入诊疗。 一、基本情况 超声介入门诊出诊时间：周五上午 二、教育及工作经历 2007-2010年 中山大学博士研究生2011-2012年 英国国王学院圣托马斯医院访问学者根据时间顺序排列 三、学术兼职 广东省超声医学工程学会副会长 中国超声医学工程学会腹部专委会常务委员 广东省保健协会乳腺肿瘤防治与康复分会副主任委员 广东省临床医学学会超声医学专业委员会常务委员 广东省精准医学应用学会癌症早筛早诊分会常务委员 广东省抗癌协会超声医学专委会委员 广东省临床医学学会肿瘤学专业委员会委员 广东省健康管理协会超声分会常务委员 广东省抗癌协会肝癌专委会委员 广东省抗癌协会泌尿生殖系肿瘤专业委员会 四、主持科研项目 国家自然科学基金面上项目、青年项目，广东省自然科学基...
1166,1165,中山大学肿瘤防治中心,裴小青,https://www.sysucc.org.cn/node/3896,异常提示,,亮眼经历含导航文本，已清洗
1169,1168,中山大学肿瘤防治中心,郭智兴,https://www.sysucc.org.cn/node/6525,亮眼经历线索,副主任医师、硕士研究生导师、医学博士 主持广东省自然基金面上项目 1 项，参与国自然项目 6 项，省部级基金多项，共以第一作者 / 通讯作者发表 SCI 论文 12 篇。 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 超声科 / 临床专家 郭智兴 职称：副主任医师、硕士研究生导师、医学博士 专长 擅长肿瘤筛查、浅表器官超声诊断和超声介入微创诊疗，专注于甲状腺、乳腺、淋巴结、肌骨和睾丸等浅表器官超声诊断，在甲状腺消融、乳腺旋切和疑难部位超声活检上有较丰富的经验。 职称： 副主任医师、硕士研究生导师、医学博士 教育工作经历： 2012 年获得中山大学临床医学博士学位，博士毕业后在中山大学肿瘤防治中心超声科工作。,副主任医师、硕士研究生导师、医学博士 主持广东省自然基金面上项目 1 项，参与国自然项目 6 项，省部级基金多项，共以第一作者 / 通讯作者发表 SCI 论文 12 篇。 郭智兴 职称：副主任医师、硕士研究生导师、医学博士 专长 擅长肿瘤筛查、浅表器官超声诊断和超声介入微创诊疗，专注于甲状腺、乳腺、淋巴结、肌骨和睾丸等浅表器官超声诊断，在甲状腺消融、乳腺旋切和疑难部位超声活检上有较丰富的经验。 职称： 副主任医师、硕士研究生导师、医学博士 教育工作经历： 2012 年获得中山大学临床医学博士学位，博士毕业后在中山大学肿瘤防治中心超声科工作。
1169,1168,中山大学肿瘤防治中心,郭智兴,https://www.sysucc.org.cn/node/6525,异常提示,,亮眼经历含导航文本，已清洗
1174,1173,中山大学肿瘤防治中心,廖伟,https://www.sysucc.org.cn/node/3814,亮眼经历线索,副主任医师 加载更多 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 重症医学科 / 临床专家 廖伟 职称：副主任医师 加载更多,副主任医师 廖伟 职称：副主任医师
1174,1173,中山大学肿瘤防治中心,廖伟,https://www.sysucc.org.cn/node/3814,异常提示,,亮眼经历含导航文本，已清洗
1175,1174,中山大学肿瘤防治中心,方翼,https://www.sysucc.org.cn/node/3811,亮眼经历线索,副主任医师 副主任医师 加载更多 副主任医师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 重症医学科 / 临床专家 方翼 职称：副主任医师 副主任医师 加载更多 副主任医师,副主任医师 副主任医师 副主任医师 方翼 职称：副主任医师 副主任医师 副主任医师
1175,1174,中山大学肿瘤防治中心,方翼,https://www.sysucc.org.cn/node/3811,异常提示,,亮眼经历含导航文本，已清洗
1176,1175,中山大学肿瘤防治中心,曹训,https://www.sysucc.org.cn/node/3815,亮眼经历线索,副主任医师 加载更多 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 重症医学科 / 临床专家 曹训 职称：副主任医师 加载更多,副主任医师 曹训 职称：副主任医师
1176,1175,中山大学肿瘤防治中心,曹训,https://www.sysucc.org.cn/node/3815,异常提示,,亮眼经历含导航文本，已清洗
1178,1177,中山大学肿瘤防治中心,汪道峰,https://www.sysucc.org.cn/node/3810,亮眼经历线索,副主任医师 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 重症医学科 / 临床专家 汪道峰 职称：副主任医师 专长 肿瘤合并重症的临床及教研工作 主要从事肿瘤合并重症的临床及教研工作。,副主任医师 汪道峰 职称：副主任医师 专长 肿瘤合并重症的临床及教研工作 主要从事肿瘤合并重症的临床及教研工作。
1178,1177,中山大学肿瘤防治中心,汪道峰,https://www.sysucc.org.cn/node/3810,异常提示,,亮眼经历含导航文本，已清洗
1180,1179,中山大学肿瘤防治中心,顾葆春,https://www.sysucc.org.cn/node/3812,亮眼经历线索,科副主任 职称：副主任医师 危重病及肿瘤患者的器官支持治疗 1991年毕业于上海第二军医大学，1994年起从事重症医学，精于危重病及肿瘤重症患者的呼吸、循环、肝肾等器官的功能评估和支持，近年主要研究免疫缺陷患者的重症感染治疗、肿瘤重症患者在器官支持下实施重症化疗、肺食管手术后并发症的处理，擅长应用各种血流动力学监测、呼吸机、血液净化、重症超声、内镜、气管支架植入等重症医学技术解决患者多器官功能不全、脓毒症（SEPSIS）、急性呼吸窘迫综合征（ARDS）、心衰、休克、急性肾损伤、化疗药物过量、肿瘤溶解综合征、肝功能不全、严重肺部感染、重度营养不良、危重病人转运、恶性气管狭窄、腹腔高压综合征等临床问题。 发表论文二十余篇，曾获军队科技进步 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 重症医学科 / 临床专家 顾葆春 职务：科副主任 职称：副主任医师 专长 危重病及肿瘤患者的器官支持治疗 1991年毕业于上海第二军医...,科副主任 职称：副主任医师 危重病及肿瘤患者的器官支持治疗 1991年毕业于上海第二军医大学，1994年起从事重症医学，精于危重病及肿瘤重症患者的呼吸、循环、肝肾等器官的功能评估和支持，近年主要研究免疫缺陷患者的重症感染治疗、肿瘤重症患者在器官支持下实施重症化疗、肺食管手术后并发症的处理，擅长应用各种血流动力学监测、呼吸机、血液净化、重症超声、内镜、气管支架植入等重症医学技术解决患者多器官功能不全、脓毒症（SEPSIS）、急性呼吸窘迫综合征（ARDS）、心衰、休克、急性肾损伤、化疗药物过量、肿瘤溶解综合征、肝功能不全、严重肺部感染、重度营养不良、危重病人转运、恶性气管狭窄、腹腔高压综合征等临床问题。 发表论文二十余篇，曾获军队科技进步 顾葆春 职务：科副主任 职称：副主任医师 专长 危重病及肿瘤患者的器官支持治疗 1991年毕业于上海第二军医...
1180,1179,中山大学肿瘤防治中心,顾葆春,https://www.sysucc.org.cn/node/3812,异常提示,,亮眼经历含导航文本，已清洗
1181,1180,中山大学肿瘤防治中心,马刚,https://www.sysucc.org.cn/node/3807,亮眼经历线索,主任医师，硕士导师 肿瘤合并重症的诊断治疗，目前在研项目4项，核心期刊发表学术论著20余篇，参与编写学术专著2部。 临床专家 面包屑 首页 / 临床科室 / 平台科室 / 重症医学科 / 临床专家 马刚 职称：主任医师，硕士导师 专长 肿瘤合并重症的临床及教研工作 从事重症医学专业。 学术任职 ：广东省重症医学会 常务委员、广东省医师协会重症医师委员会 常务委员、广东省生物医学工程学会生命信息监测与传输专业委员会 常务委员、广东省胸心外科学会复苏组 常务委员、广东省药学会合理用药专业委员会 常务委员、中国医药信息专业委员会 常务理事、医院管理学会重症医学委员会 委员。,主任医师，硕士导师 肿瘤合并重症的诊断治疗，目前在研项目4项，核心期刊发表学术论著20余篇，参与编写学术专著2部。 马刚 职称：主任医师，硕士导师 专长 肿瘤合并重症的临床及教研工作 从事重症医学专业。 学术任职 ：广东省重症医学会 常务委员、广东省医师协会重症医师委员会 常务委员、广东省生物医学工程学会生命信息监测与传输专业委员会 常务委员、广东省胸心外科学会复苏组 常务委员、广东省药学会合理用药专业委员会 常务委员、中国医药信息专业委员会 常务理事、医院管理学会重症医学委员会 委员。
1181,1180,中山大学肿瘤防治中心,马刚,https://www.sysucc.org.cn/node/3807,异常提示,,亮眼经历含导航文本，已清洗
1186,1185,中山大学肿瘤防治中心,卢金昌,https://www.sysucc.org.cn/node/3671,亮眼经历线索,主任医师、医师、博士 四肢恶性骨肿瘤（包括骨肉瘤、软骨肉瘤和尤文肉瘤等）的保肢治疗以及脊柱、骨盆骶骨肿瘤的精准切除与重建，脊柱转移瘤和软组织肉瘤的外科及综合治疗。 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 骨与软组织科 / 临床专家 卢金昌 职务：科室秘书 职称：主任医师 专长 四肢恶性骨肿瘤（包括骨肉瘤、软骨肉瘤和尤文肉瘤等）的保肢治疗以及脊柱、骨盆骶骨肿瘤的精准切除与重建，脊柱转移瘤和软组织肉瘤的外科及综合治疗。 一、基本情况 本科毕业于中山大学中山医学院，获中山大学外科学博士学位(骨肿瘤方向)，加拿大多伦多大学联合培养博士，曾入选国家第一批“博士后创新人才支持计划”。,主任医师、医师、博士 四肢恶性骨肿瘤（包括骨肉瘤、软骨肉瘤和尤文肉瘤等）的保肢治疗以及脊柱、骨盆骶骨肿瘤的精准切除与重建，脊柱转移瘤和软组织肉瘤的外科及综合治疗。 卢金昌 职务：科室秘书 职称：主任医师 专长 四肢恶性骨肿瘤（包括骨肉瘤、软骨肉瘤和尤文肉瘤等）的保肢治疗以及脊柱、骨盆骶骨肿瘤的精准切除与重建，脊柱转移瘤和软组织肉瘤的外科及综合治疗。 一、基本情况 本科毕业于中山大学中山医学院，获中山大学外科学博士学位(骨肿瘤方向)，加拿大多伦多大学联合培养博士，曾入选国家第一批“博士后创新人才支持计划”。
1186,1185,中山大学肿瘤防治中心,卢金昌,https://www.sysucc.org.cn/node/3671,异常提示,,亮眼经历含导航文本，已清洗
