姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,魔数,宽,高,错误证据
彭志华,https://www.gzszyy.com/expert/2026/y1aKZneQ.html,实采,,https://oss.gzszyy.com/20201016/100711441.jpg,01_试点医院/广州市中医院/照片/彭志华-骨伤科-副主任中医师-广州市中医院.jpg,195232,077dd9871aa262700c8fe64f3862d4bba2ea2f6715aeb2ba7aa1065db229b400,FFD8FFE10DAE457869660000,1152,1600,
刘保新,https://www.gzszyy.com/expert/2026/BDbD9ndl.html,实采,,https://oss.gzszyy.com/20201016/100342898.jpg,01_试点医院/广州市中医院/照片/刘保新-骨伤科-副主任中医师-广州市中医院.jpg,208555,e6a2a16c5038f88d5847a114654e9eb3ac181562274713310835340be549cf5b,FFD8FFE10D4E457869660000,1152,1600,
陈胜,https://www.gzszyy.com/expert/2026/YRdG50aD.html,实采,,https://oss.gzszyy.com/20201016/100602817.jpg,01_试点医院/广州市中医院/照片/陈胜-骨伤科-副主任中医师-广州市中医院.jpg,228917,199133ef43a8abf35f9b3f938fc36cf9c9ab8af0199700f21dcb6dec1bebe523,FFD8FFE10D73457869660000,1152,1600,
周就荣,https://www.gzszyy.com/expert/2026/l9avjgaG.html,实采,,https://oss.gzszyy.com/20201016/095526376.jpg,01_试点医院/广州市中医院/照片/周就荣-骨伤科-副主任中医师-广州市中医院.jpg,225975,fd3df956a28099d25a8598713b6aee9432dc53e289a25fca2251dc8452e20e09,FFD8FFE10DA7457869660000,1152,1600,
李嘉晖,https://www.gzszyy.com/expert/2026/3YaOJBex.html,实采,,https://oss.gzszyy.com/20251014/142435966.jpg,01_试点医院/广州市中医院/照片/李嘉晖-骨伤科-主治医师-广州市中医院.jpg,208290,490aae05dfe185e5718577e7f302543c0983ba87db7e53c336992fcc1acedc24,FFD8FFE000104A4649460001,2000,1333,
潘俊曦,https://www.gzszyy.com/expert/2026/lNbW7gby.html,实采,,https://oss.gzszyy.com/20201016/100114653.jpg,01_试点医院/广州市中医院/照片/潘俊曦-骨伤科-主治医师-广州市中医院.jpg,199798,8a9be0c94923215e844f5a755d3dbe7d18959d46489ea0f91449a3f360b09d57,FFD8FFE10D72457869660000,1152,1600,
岑祖怡,https://www.gzszyy.com/expert/2026/4oeE9ke0.html,实采,,https://oss.gzszyy.com/20201016/100452282.jpg,01_试点医院/广州市中医院/照片/岑祖怡-骨伤科-主治中医师-广州市中医院.jpg,208468,c87a6f735794f71d344ee51810a7b0910fccf9380b3021ebad5dfbbf235460d1,FFD8FFE10E09457869660000,1152,1600,
张胜,https://www.gzszyy.com/expert/2026/9wdL84dj.html,实采,,https://oss.gzszyy.com/20201016/100802958.jpg,01_试点医院/广州市中医院/照片/张胜-骨伤科-主治中医师-广州市中医院.jpg,191917,ba343f5a2e87ba785cdfcfb614d5cc1a60978a855ba3b1f3ffe9c0db0b0fae11,FFD8FFE10DB4457869660000,1152,1600,
周伟君,https://www.gzszyy.com/expert/2026/J0dN9zbL.html,实采,,https://oss.gzszyy.com/20220207/114448710.jpg,01_试点医院/广州市中医院/照片/周伟君-骨伤科-主治中医师-广州市中医院.jpg,198715,99e6b198649b6e094d725f4c0a96d4fee67b3d3ec27540beca58a94a321bd152,FFD8FFE10E0F457869660000,1152,1600,
陈立业,https://www.gzszyy.com/expert/2026/3YaOyNdx.html,实采,,https://oss.gzszyy.com/20201016/101711652.jpg,01_试点医院/广州市中医院/照片/陈立业-骨伤科-主治中医师-广州市中医院.jpg,199828,339b3bd018743c561e252a5fe131363b3c01adb66f77744cafba517406ec58fd,FFD8FFE10D9F457869660000,1152,1600,
李安,https://www.gzszyy.com/expert/2026/WZdPZnaK.html,实采,,https://oss.gzszyy.com/20201016/100838253.jpg,01_试点医院/广州市中医院/照片/李安-骨伤科-主治中医师-广州市中医院.jpg,238996,9950c59cadd6f7f394b7e78f33b4cd309e51bfc5a082335c17f97b37ab869ee4,FFD8FFE10E4C457869660000,1152,1600,
秦启宁,https://www.gzszyy.com/expert/2026/YqaQ0Yen.html,实采,,https://oss.gzszyy.com/20201016/102008400.jpg,01_试点医院/广州市中医院/照片/秦启宁-骨伤科-医师-广州市中医院.jpg,210425,096bc12f8b2f414e38ae05760ab41c86044150df28ba2c1849fcc1b4c933a671,FFD8FFE10DFF457869660000,1152,1600,
梁浩东,https://www.gzszyy.com/expert/2026/y5eVP1bE.html,实采,,https://oss.gzszyy.com/20201016/102200605.jpg,01_试点医院/广州市中医院/照片/梁浩东-骨伤科-医师-广州市中医院.jpg,212237,7593ca7b42a7f1e6134d216afb7e631d68f6c48229102c4e692bda5d8cae418c,FFD8FFE10E3E457869660000,1152,1600,
黄鹏,https://www.gzszyy.com/expert/2026/APdRoReG.html,实采,,https://oss.gzszyy.com/20201016/102107953.jpg,01_试点医院/广州市中医院/照片/黄鹏-骨伤科-医师-广州市中医院.jpg,204725,6d5001476172b1fff1197e560b12535dc7a6f972fea9551576462b3df0648d45,FFD8FFE10DDC457869660000,1152,1600,
周沛,https://www.gzszyy.com/expert/2026/QBeXomdy.html,实采,,https://oss.gzszyy.com/20201016/095838907.jpg,01_试点医院/广州市中医院/照片/周沛-骨伤科-医师-广州市中医院.jpg,212906,3be6f1bb3fa061a11acc305e59ef331ec077ee17ce3ec1b022d2a8178442509c,FFD8FFE10DFD457869660000,1152,1600,
温俊贤,https://www.gzszyy.com/expert/2026/4QbYWpez.html,实采,,https://oss.gzszyy.com/20201016/095917317.jpg,01_试点医院/广州市中医院/照片/温俊贤-骨伤科-未标注-广州市中医院.jpg,213634,f2e2445f81c26add1f529420eb0a6008d06a10551496bb2b62e0440b04ccc185,FFD8FFE10E55457869660000,1152,1600,
周剑鹏,https://www.gzszyy.com/expert/2026/YQdJqobO.html,实采,,https://oss.gzszyy.com/20220207/095343373.jpg,01_试点医院/广州市中医院/照片/周剑鹏-骨伤科-主任医师-广州市中医院.jpg,210439,aba254941c1a2d7a9ea4e950a855a53df7c347b3a0ae331ea022834368dc1edb,FFD8FFE10E45457869660000,1152,1600,
徐铮,https://www.gzszyy.com/expert/2026/4zbqVRdp.html,实采,,https://oss.gzszyy.com/20240612/114702173.jpg,01_试点医院/广州市中医院/照片/徐铮-骨伤科-主任医师-广州市中医院.jpg,179162,8c5fa47a87e5df18f9d75b5dcd101180ef0600956677c1f66ec5c983a70854d5,FFD8FFE000104A4649460001,2000,1333,
付忠泉,https://www.gzszyy.com/expert/2026/3YaOEBdx.html,实采,,https://oss.gzszyy.com/20241104/075056773.jpg,01_试点医院/广州市中医院/照片/付忠泉-骨伤科-主任医师-广州市中医院.jpg,188175,1b4d5fd67630101815833548ac01a22de9711afe2833530455ee31d33a7a8201,FFD8FFE000104A4649460001,1466,2000,
冯庆辉,https://www.gzszyy.com/expert/2026/w9aAPzev.html,实采,,https://oss.gzszyy.com/20201016/100155300.jpg,01_试点医院/广州市中医院/照片/冯庆辉-骨伤科-未标注-广州市中医院.jpg,190561,ef7704f744046d9eba4272643d5345f6feae10323f5c98845ef1517603f57207,FFD8FFE10DB8457869660000,1152,1600,
张智琳,https://www.gzszyy.com/expert/2026/xkazvraJ.html,实采,,https://oss.gzszyy.com/20201016/102925627.jpg,01_试点医院/广州市中医院/照片/张智琳-急诊科-主任中医师-广州市中医院.jpg,218349,59ee75b314b8916ba5a96e08f310ac64833d995342961c7c4147664e7b9602a4,FFD8FFE10E37457869660000,1152,1600,
林宏,https://www.gzszyy.com/expert/2026/X7axnJdy.html,实采,,https://oss.gzszyy.com/20201016/102845388.jpg,01_试点医院/广州市中医院/照片/林宏-急诊科-主任中医师-广州市中医院.jpg,232082,561a84c0d93176cae3e1bfd3dbadf3da83d6eb259c6303fc0d9118d9d3b51e42,FFD8FFE10E2E457869660000,1152,1600,
范小红,https://www.gzszyy.com/expert/2026/zPdyoVaQ.html,实采,,https://oss.gzszyy.com/20201016/102635621.jpg,01_试点医院/广州市中医院/照片/范小红-急诊科-副主任中医师-广州市中医院.jpg,211311,fc644995c87233b1adad74db567f35eef9af2a11044c7185d688cd4126f025a6,FFD8FFE10D94457869660000,1152,1600,
王书浩,https://www.gzszyy.com/expert/2026/BDbD1Bdl.html,实采,,https://oss.gzszyy.com/20201016/103733739.jpg,01_试点医院/广州市中医院/照片/王书浩-急诊科-副主任中医师-广州市中医院.jpg,225479,76e7c8caab3ac44366dcec58881b766e2e9d8b6f13e2ab33ca3bf3ba3d5a96d0,FFD8FFE10E25457869660000,1152,1600,
谢慧君,https://www.gzszyy.com/expert/2026/9wdLJWaj.html,实采,,https://oss.gzszyy.com/20201016/103507510.jpg,01_试点医院/广州市中医院/照片/谢慧君-急诊科-副主任中医师-广州市中医院.jpg,217068,8c83fc310610d16d9edc2be3e951b77508e051c78978a4fb51ec17eb5d8ba7cf,FFD8FFE10F07457869660000,1152,1600,
肖曼,https://www.gzszyy.com/expert/2026/y1aKQzdQ.html,实采,,https://oss.gzszyy.com/20201016/103326302.jpg,01_试点医院/广州市中医院/照片/肖曼-急诊科-主治医师-广州市中医院.jpg,184994,81a73d918d8d75d17a73ef799fab272b8eba5c775a1af4edec114bf6bdd3c01f,FFD8FFE10E3F457869660000,1152,1600,
蔡飙,https://www.gzszyy.com/expert/2026/w9aANBbv.html,实采,,https://oss.gzszyy.com/20201016/102954993.jpg,01_试点医院/广州市中医院/照片/蔡飙-急诊科-主治中医师-广州市中医院.jpg,242305,5d43b094608c821e88dd47d5f24f2d1804d3ae1f240e2da60a8d177740c22cf5,FFD8FFE10F19457869660000,1152,1600,
陈亚勇,https://www.gzszyy.com/expert/2026/46dBNxd7.html,实采,,https://oss.gzszyy.com/20201016/102532920.jpg,01_试点医院/广州市中医院/照片/陈亚勇-急诊科-主治中医师-广州市中医院.jpg,212052,1f9359aa034d8428372213bcaafb548e0f031c5ee467b63bd6bc59c64534a684,FFD8FFE10D93457869660000,1152,1600,
孔祥照,https://www.gzszyy.com/expert/2026/4oeE8Nd0.html,实采,,https://oss.gzszyy.com/20201016/102603450.jpg,01_试点医院/广州市中医院/照片/孔祥照-急诊科-主治中医师-广州市中医院.jpg,201433,3036ab3277f83b056d4ec2d769b161d6ff8b3327a834f677907e1e9b94767986,FFD8FFE10DEF457869660000,1152,1600,
孙铄,https://www.gzszyy.com/expert/2026/YRdGvybD.html,实采,,https://oss.gzszyy.com/20201016/103205268.jpg,01_试点医院/广州市中医院/照片/孙铄-急诊科-主治中医师-广州市中医院.jpg,212976,545d236b0ff0d717625f59059100f40bdce473b9ecf3fb0ed0e050525423b3e6,FFD8FFE10DE5457869660000,1152,1600,
包婷婷,https://www.gzszyy.com/expert/2026/YQdJ8DaO.html,实采,,https://oss.gzszyy.com/20201016/102738952.jpg,01_试点医院/广州市中医院/照片/包婷婷-急诊科-医师-广州市中医院.jpg,209200,73f347d90fe82774887b178e12817b6fbdce5bce7c9d7ad22ea5dda910661c6f,FFD8FFE10E58457869660000,1152,1600,
王桂红,https://www.gzszyy.com/expert/2026/WZdPQleK.html,实采,,https://oss.gzszyy.com/20201016/103432774.jpg,01_试点医院/广州市中医院/照片/王桂红-急诊科-副主任医师-广州市中医院.jpg,196055,6a4ceba837f8070c70e4676379e2e0d2beddbd9fe4cc18135d790404a4b8a97f,FFD8FFE10E38457869660000,1152,1600,
吴金梅,https://www.gzszyy.com/expert/2026/J0dN0KaL.html,实采,,https://oss.gzszyy.com/20201016/103916144.jpg,01_试点医院/广州市中医院/照片/吴金梅-急诊科-住院医师-广州市中医院.jpg,232592,ea41168e72e0f9f56c9d0ef8c61bf15a0a57d76d4e2a49825e1c1e06d51dde1a,FFD8FFE10EB1457869660000,1152,1600,
罗刚,https://www.gzszyy.com/expert/2026/APdR10bG.html,实采,,https://oss.gzszyy.com/20201016/103546696.jpg,01_试点医院/广州市中医院/照片/罗刚-急诊科-住院医师-广州市中医院.jpg,175674,55627fb74e7929ead4000bb649dec6cf8100032c04ed581f3f1534f1b23c8d09,FFD8FFE10D95457869660000,1152,1600,
张林芳,https://www.gzszyy.com/expert/2026/N1aM1BaW.html,实采,,https://oss.gzszyy.com/20201016/105619624.jpg,01_试点医院/广州市中医院/照片/张林芳-急诊科-医师-广州市中医院.jpg,217295,e4b51e1706bd7e57853ffe6b9dd27ac18e070c62a4db3ab6ad767949a1fc3694,FFD8FFE10E2D457869660000,1152,1600,
魏星,https://www.gzszyy.com/expert/2026/3YaO8Gbx.html,实采,,https://oss.gzszyy.com/20201102/104907928.jpg,01_试点医院/广州市中医院/照片/魏星-急诊科-医师-广州市中医院.jpg,208127,72637b6923f0f75b4d8c583d1eb38ed3321f289eff1e00d7bab63dfa9b7dc0e7,FFD8FFE10DF4457869660000,1152,1600,
石文君,https://www.gzszyy.com/expert/2026/YqaQ7qdn.html,实采,,https://oss.gzszyy.com/20201016/103834474.jpg,01_试点医院/广州市中医院/照片/石文君-急诊科-医师-广州市中医院.jpg,202520,174bc13373fd0690e4fa5296bc6c56daa4bdfa1b2e6f765c418ce1c644fcab79,FFD8FFE10E3D457869660000,1152,1600,
肖珍科,https://www.gzszyy.com/expert/2026/KQe163aJ.html,实采,,https://oss.gzszyy.com/20201015/144234349.jpg,01_试点医院/广州市中医院/照片/肖珍科-麻醉科-副主任中医师-广州市中医院.jpg,294091,8ecce3a974e6d4cd2adaa7b60142a9cfc595cd346955982b59b21e7749eb1c89,FFD8FFE10E97457869660000,1152,1600,
陈陈燕,https://www.gzszyy.com/expert/2026/GRb462eB.html,实采,,https://oss.gzszyy.com/20201015/144838903.jpg,01_试点医院/广州市中医院/照片/陈陈燕-麻醉科-主治医师-广州市中医院.jpg,247524,74f57c2e10a46537ae4dddfd4fa5d80370a5a6f079e21f9055233a603f932c3e,FFD8FFE10EA2457869660000,1152,1600,
谭花,https://www.gzszyy.com/expert/2026/M7e57xb2.html,实采,,https://oss.gzszyy.com/20201015/143710607.jpg,01_试点医院/广州市中医院/照片/谭花-麻醉科-主治医师-广州市中医院.jpg,224899,94c20f89dce0a40c9fa6ba6196ae39be2452093090f0fd119efe128aa890ced2,FFD8FFE10DDD457869660000,1152,1600,
劳俊铭,https://www.gzszyy.com/expert/2026/K9b6W7dE.html,实采,,https://oss.gzszyy.com/20201015/143750440.jpg,01_试点医院/广州市中医院/照片/劳俊铭-麻醉科-医师-广州市中医院.jpg,214051,83eec472817451046c772bedf45e88eac6fece4f224ebf0e904ad5027fc48def,FFD8FFE10E0A457869660000,1152,1600,
刘栋,https://www.gzszyy.com/expert/2026/5xe79wb7.html,实采,,https://oss.gzszyy.com/20201015/143911201.jpg,01_试点医院/广州市中医院/照片/刘栋-麻醉科-医师-广州市中医院.jpg,219759,de24613089cca1f2f0adf1013abab19ef9a83fb41e415465f5857d70528bf7f4,FFD8FFE10E36457869660000,1152,1600,
潘伶俐,https://www.gzszyy.com/expert/2026/WPe99PeL.html,实采,,https://oss.gzszyy.com/20201015/144657684.jpg,01_试点医院/广州市中医院/照片/潘伶俐-麻醉科-医师-广州市中医院.jpg,271713,c5d557559cb870d1522c7aea0effdd07e9f6cb32da7e447592277a4538d721a0,FFD8FFE10D7E457869660000,1152,1600,
黄嘉瑜,https://www.gzszyy.com/expert/2026/nXe087ex.html,实采,,https://oss.gzszyy.com/20201015/144602116.jpg,01_试点医院/广州市中医院/照片/黄嘉瑜-麻醉科-医师-广州市中医院.jpg,319209,0cd9305465a98ef1d26b06b6f0d1e94d1a23a004de1cda26fe1e91e07bf6806b,FFD8FFE10DE9457869660000,1152,1600,
陈洲,https://www.gzszyy.com/expert/2026/jnegp9aw.html,实采,,https://oss.gzszyy.com/20201015/144522180.jpg,01_试点医院/广州市中医院/照片/陈洲-麻醉科-医师-广州市中医院.jpg,300423,3eefeb7d83d6df67c6ce1abdeacfb39f9c0739eae068de1946977e2bbf5e7670,FFD8FFE10E7A457869660000,1152,1600,
尧新华,https://www.gzszyy.com/expert/2026/oQeZ8vbp.html,实采,,https://oss.gzszyy.com/20201015/143638210.jpg,01_试点医院/广州市中医院/照片/尧新华-麻醉科-主任医师-广州市中医院.jpg,215501,4f959cb70ea74c8a53d78bd6a0633bd821ce839627068075c5c827ab324cb6ea,FFD8FFE10DCC457869660000,1152,1600,
鲁义,https://www.gzszyy.com/expert/2026/ELe36rd6.html,实采,,https://oss.gzszyy.com/20201015/143828933.jpg,01_试点医院/广州市中医院/照片/鲁义-麻醉科-主任医师-广州市中医院.jpg,210562,6827efb2c260570792854d4bfe36e6a836eedcb806b740b6a06419e217547bf7,FFD8FFE10DFB457869660000,1152,1600,
王保,https://www.gzszyy.com/expert/2026/5xe7AGb7.html,实采,,https://oss.gzszyy.com/20230904/172028223.jpg,01_试点医院/广州市中医院/照片/王保-麻醉科-主任医师-广州市中医院.jpg,224713,15a60853ef0e0c162c66f98dd5cc962584110d8616701ca92e98ac70bfbb0988,FFD8FFE10E74457869660000,1152,1600,
周朴,https://www.gzszyy.com/expert/2026/Jrb28JeW.html,实采,,https://oss.gzszyy.com/20201015/143943949.jpg,01_试点医院/广州市中医院/照片/周朴-麻醉科-主任医师-广州市中医院.jpg,214251,6253033767cd328407efc8300a0bf98d8eaa1f21b8dcf7751494ac3de6edd0a0,FFD8FFE10DE7457869660000,1152,1600,
于林,https://www.gzszyy.com/expert/2026/oQeZw2ap.html,实采,,https://oss.gzszyy.com/20241113/112730574.jpg,01_试点医院/广州市中医院/照片/于林-睡眠心理科-主任中医师-广州市中医院.jpg,268616,81d7ce6accabdf6ed6e1a389b1295d5514ec7c2a0fd8e7b398b0cfee38f75690,FFD8FFE10F1D457869660000,1152,1600,
张红玉,https://www.gzszyy.com/expert/2026/Jrb2gjdW.html,实采,,https://oss.gzszyy.com/20241113/113428437.jpg,01_试点医院/广州市中医院/照片/张红玉-睡眠心理科-主治医师-广州市中医院.jpg,297872,2b2c58eb0c6f714e2ae6cb5858b6114a68c5355d167b064b0b67528435a0fd91,FFD8FFE000104A4649460001,2000,2000,
王若愚,https://www.gzszyy.com/expert/2026/KQe1Y0eJ.html,实采,,https://oss.gzszyy.com/20241113/113247927.jpg,01_试点医院/广州市中医院/照片/王若愚-睡眠心理科-主治中医师-广州市中医院.jpg,173443,b1bf1dc7b14cae2cc9610e26909956b6f1b4bad2198e99aaa92394fa63b4009c,FFD8FFE000104A4649460001,2000,1333,
刘恩益,https://www.gzszyy.com/expert/2026/ELe3j4d6.html,实采,,https://oss.gzszyy.com/20241113/155705902.jpg,01_试点医院/广州市中医院/照片/刘恩益-睡眠心理科-主任医师-广州市中医院.jpg,47589,0211565151c1f2f4da03fec7390f6e103f73018750e4ad67bd8732bec9cf47a1,FFD8FFE000104A4649460001,1125,750,
高三德,https://www.gzszyy.com/expert/2026/QBeXY8ay.html,实采,,https://oss.gzszyy.com/20260401/083753870.png,01_试点医院/广州市中医院/照片/高三德-治未病科-主任中医师-广州市中医院.png,1280748,c493de427a5bdcb2e4a1ce3851cb4feaad13cc51112751194e46d55956765b76,89504E470D0A1A0A0000000D,595,537,
杜文坚,https://www.gzszyy.com/expert/2026/LDdw0Je1.html,实采,,https://oss.gzszyy.com/20201015/145239460.jpg,01_试点医院/广州市中医院/照片/杜文坚-治未病科-副主任中医师-广州市中医院.jpg,213514,9a31cb35f3deaff301f2f70fa55540cdb310c97f6bd83aa7e8bbd63991531600,FFD8FFE10E4B457869660000,1152,1600,
田晓航,https://www.gzszyy.com/expert/2026/ELe3Y4b6.html,实采,,https://oss.gzszyy.com/20260401/095558755.png,01_试点医院/广州市中医院/照片/田晓航-治未病科-主治中医师-广州市中医院.png,445853,4bac927d7f170e63c386bac55fdb764e2736ee45488df21a865fb9a30bd874c3,89504E470D0A1A0A0000000D,960,1218,
魏赈权,https://www.gzszyy.com/expert/2026/KQe1V0aJ.html,实采,,https://oss.gzszyy.com/20260401/092219889.png,01_试点医院/广州市中医院/照片/魏赈权-治未病科-主治中医师-广州市中医院.png,587916,94c00a905f3433794ab52671af579753a80097b0c6b349ea623590b6df7aeff8,89504E470D0A1A0A0000000D,1729,1280,
潘雨薇,https://www.gzszyy.com/expert/2026/oQeZZ2ep.html,实采,,https://oss.gzszyy.com/20260401/091751655.png,01_试点医院/广州市中医院/照片/潘雨薇-治未病科-主治中医师-广州市中医院.png,1187156,d9aeaa6450f83dbf6805eb3882ce5ed184a2a01ae316e03916607b1c6005b0a7,89504E470D0A1A0A0000000D,583,508,
李国栋,https://www.gzszyy.com/expert/2026/LDdwEga1.html,实采,,https://oss.gzszyy.com/20240826/143402858.jpg,01_试点医院/广州市中医院/照片/李国栋-治未病科-主治中医师-广州市中医院.jpg,92215,c4cfa21a6dcd8cd8810292800d275970b56c7fe998884b1807ab21d35bbe5069,FFD8FFE000104A4649460001,1280,1348,
黄自浩,https://www.gzszyy.com/expert/2026/l9avYLeG.html,实采,,https://oss.gzszyy.com/20240826/142754518.jpg,01_试点医院/广州市中医院/照片/黄自浩-治未病科-主治中医师-广州市中医院.jpg,87944,67f76130a90bec0679182f092024f942ae99f6c367dab35c17c4d95c88545c5b,FFD8FFE000104A4649460001,1080,720,
刘玉,https://www.gzszyy.com/expert/2026/WZdPMyeK.html,实采,,https://oss.gzszyy.com/20241113/102042136.jpg,01_试点医院/广州市中医院/照片/刘玉-治未病科-医师-广州市中医院.jpg,212255,ac5b8c915fb1c64be213fadaf1c39e2e37cb503891e594d1989c9109206cdca2,FFD8FFE000104A4649460001,1999,1333,
陈群雄,https://www.gzszyy.com/expert/2026/l9avQVeG.html,实采,,https://oss.gzszyy.com/20201015/145158792.jpg,01_试点医院/广州市中医院/照片/陈群雄-体检科-副主任中医师-广州市中医院.jpg,219313,84efbc24927c32f6041c6edce8a461a8d9ca9033a29edaf38e0e71bc6dfaf706,FFD8FFE10E6E457869660000,1152,1600,
刘淑果,https://www.gzszyy.com/expert/2026/LDdwVwb1.html,实采,,https://oss.gzszyy.com/20201014/084032930.jpg,01_试点医院/广州市中医院/照片/刘淑果-体检科-主治中医师-广州市中医院.jpg,208217,5a7bb1aeb333dd8dd60a1f4b64de344a702c5416fa1d71442d1317dc923bea12,FFD8FFE10E37457869660000,1152,1600,
马万里,https://www.gzszyy.com/expert/2026/K9b6X9eE.html,实采,,https://oss.gzszyy.com/20201015/145636643.jpg,01_试点医院/广州市中医院/照片/马万里-皮肤科-主任中医师-广州市中医院.jpg,220737,0cc4584e23ee156177121e425a01920a889876b46e7bdb72f5e605f5a5153814,FFD8FFE10EA0457869660000,1152,1600,
潘慧宜,https://www.gzszyy.com/expert/2026/5xe71Ab7.html,实采,,https://oss.gzszyy.com/20201015/145854969.jpg,01_试点医院/广州市中医院/照片/潘慧宜-皮肤科-副主任中医师-广州市中医院.jpg,206077,9afba60ffbcd989645ecadea6521e1afe09cd8b32fb40abf7795dd47e9e183d7,FFD8FFE10E5A457869660000,1152,1600,
刘敏怡,https://www.gzszyy.com/expert/2026/WPe913eL.html,实采,,https://oss.gzszyy.com/20220207/113008326.jpg,01_试点医院/广州市中医院/照片/刘敏怡-皮肤科-副主任中医师-广州市中医院.jpg,209424,d23a238444063ebeae572ab262570b72fb14ffa2adb21e6e3e12669b7fa9226b,FFD8FFE10DD5457869660000,1152,1600,
谢凌鹏,https://www.gzszyy.com/expert/2026/LDdwngb1.html,实采,,https://oss.gzszyy.com/20250514/095422578.jpg,01_试点医院/广州市中医院/照片/谢凌鹏-皮肤科-主治医师-广州市中医院.jpg,273011,73de0a293731a3b2a02ef875aff4bbde4429627cbbafaa630526fdbd622335f2,FFD8FFE112B7457869660000,1533,1999,
蒋淑明,https://www.gzszyy.com/expert/2026/Vyb81odv.html,实采,,https://oss.gzszyy.com/20201015/145934851.jpg,01_试点医院/广州市中医院/照片/蒋淑明-皮肤科-主治中医师-广州市中医院.jpg,224832,ab1041b5c4778fbe449b81bac9a96c5b959fd149dce3b593610c6c31e5ee4bd7,FFD8FFE10ECE457869660000,1152,1600,
乐元,https://www.gzszyy.com/expert/2026/jnegxZaw.html,实采,,https://oss.gzszyy.com/20240612/144326821.jpg,01_试点医院/广州市中医院/照片/乐元-皮肤科-主治中医师-广州市中医院.jpg,181317,6b1da065cb7afdb18ef47b7b1280a664cc856a5f71a2837b9830dfcdcb376c15,FFD8FFE000104A4649460001,2000,1333,
张蓉,https://www.gzszyy.com/expert/2026/jnegZ6dw.html,实采,,https://oss.gzszyy.com/20201015/145713986.jpg,01_试点医院/广州市中医院/照片/张蓉-皮肤科-主治中医师-广州市中医院.jpg,188479,275b6cd7684ac7d999e964b3513e7fe330bab524c7c0a39e080c1b6e46449a1e,FFD8FFE10DF6457869660000,1152,1600,
张丽,https://www.gzszyy.com/expert/2026/MYerEBdO.html,实采,,https://oss.gzszyy.com/20240725/155320110.jpg,01_试点医院/广州市中医院/照片/张丽-皮肤科-副主任医师-广州市中医院.jpg,165286,151d7f76250224b97fba5b662cd3daaad77381ac25c23cb2d7eed44dcdcba714,FFD8FFE000104A4649460001,2000,1333,
杨波涛,https://www.gzszyy.com/expert/2026/WPe924aL.html,实采,,https://oss.gzszyy.com/20240419/091540259.jpg,01_试点医院/广州市中医院/照片/杨波涛-皮肤科-副主任医师-广州市中医院.jpg,97388,1b1eb3d10cbdfa625322a53729c07d75e1873ec865c479c4ea6ab959bc4cd7c8,FFD8FFE000104A4649460001,1255,1103,
陈绮蕾,https://www.gzszyy.com/expert/2026/nXe0YXax.html,实采,,https://oss.gzszyy.com/20201015/150451132.jpg,01_试点医院/广州市中医院/照片/陈绮蕾-皮肤科-医师-广州市中医院.jpg,192213,f5c96f2e4f44b542b2ccbed3e99699ab123e754d8234240c27823041584b4831,FFD8FFE10F25457869660000,1152,1600,
温璞,https://www.gzszyy.com/expert/2026/KQe1WjbJ.html,实采,,https://oss.gzszyy.com/20210708/112248701.jpg,01_试点医院/广州市中医院/照片/温璞-口腔科-副主任中医师-广州市中医院.jpg,209724,b9175ee567eaab15d92ff4e17e2558e334b44af18ba2b1332e1bf444ddb6d3fd,FFD8FFE10E22457869660000,1152,1600,
吴琴艳,https://www.gzszyy.com/expert/2026/Jrb2xveW.html,实采,,https://oss.gzszyy.com/20201015/151704135.jpg,01_试点医院/广州市中医院/照片/吴琴艳-口腔科-副主任中医师-广州市中医院.jpg,228426,beff4fa2a436481dd35ab8405e21426ba9c48463f75c171cccea0cff13436736,FFD8FFE10E20457869660000,1152,1600,
孔羽,https://www.gzszyy.com/expert/2026/ELe3QQb6.html,实采,,https://oss.gzszyy.com/20201015/151815386.jpg,01_试点医院/广州市中医院/照片/孔羽-口腔科-主治医师-广州市中医院.jpg,212042,662c83fed7b7bae8d25b4d975300d059b290ee77e1d9a432609816875f187e4a,FFD8FFE10FDC457869660000,1152,1600,
宋亚平,https://www.gzszyy.com/expert/2026/GRb4Q6dB.html,实采,,https://oss.gzszyy.com/20210708/112645471.jpg,01_试点医院/广州市中医院/照片/宋亚平-口腔科-医师-广州市中医院.jpg,36238,c1761d626a99e6871afdefb907df0cb3f0722d50ef6222beea7dda29b390f97e,FFD8FFE10166457869660000,413,626,
李佳芮,https://www.gzszyy.com/expert/2026/lNbWw4by.html,实采,,https://oss.gzszyy.com/20241113/103025696.jpg,01_试点医院/广州市中医院/照片/李佳芮-口腔科-医师-广州市中医院.jpg,224542,4d12c17c89ecdc3956d9103a8b43ce93c0c89c3c3769b46c6f0b91993de534e3,FFD8FFE000104A4649460001,2000,1333,
李煦,https://www.gzszyy.com/expert/2026/APdRMzbG.html,实采,,https://oss.gzszyy.com/20241113/102804496.jpg,01_试点医院/广州市中医院/照片/李煦-口腔科-医师-广州市中医院.jpg,172474,d1aa3364335fb331055e3ed5bf311da714ea0958bdd67e9d8a721a0b357c07b5,FFD8FFE000104A4649460001,2000,1333,
